,state,county,congressional district,county_fips,state_name,state_code,Year_id,Year_display-label,GEO_display-label,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Two or More Races,Persons of Color,Total Population,Percentage Persons of Color,Majority-Minority County,Female,Male,DI_2000,DI_2015,DI_ratio,Percent Asian,Percent Black or African American,Percent White,Percent American Indian and Alaska Native,Percent Native Hawaiian and Other Pacific Islander,Percent Hispanic,Percent Two or More Races,perc_clinton,votes_clinton,perc_all_other,votes_all_other,perc_precincts,perc_trump,votes_trump,Majority,percent_majority,percent_majority_f,perc_clinton_f,perc_trump_f,perc_all_other_f,perc_precincts_f,DI_2015_f,DI_ratio_f,County Name,Total Population_f,county_pop_txt,results_txt
672,18,017,04,18017,Indiana,IN,est72015,"July 1, 2015","Cass County, Indiana",30823.0,564.0,103.0,635.0,4.0,5288.0,562.0,7156.0,37979.0,0.18841991627,majority,18976.0,19003.0,0.18100783005,0.319992808877,1.7678395945,0.0167197661866,0.0148503120145,0.81158008373,0.00271202506648,0.000105321361805,0.139234840306,0.0147976513336,26.59,3758.0,4.81,680.0,100.0,68.6,9697.0,White (1%),0.81158008373,(1%),27%,69%,5%,100%,0.32,1.77X,"Cass County, Indiana","37,979","<strong>Total Population:</strong> 37,979<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.32<br>                                                <strong>Change in Diversity: </strong> 1.77X<br>",<strong>Percent Clinton:</strong> 27%<br>                                                      <strong>Percent Trump:</strong> 69%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
673,18,019,09,18019,Indiana,IN,est72015,"July 1, 2015","Clark County, Indiana",96781.0,8519.0,254.0,1141.0,49.0,5910.0,2717.0,18590.0,115371.0,0.16113234695,majority,58798.0,56573.0,0.194128229568,0.28542430702,1.4702874881,0.00988983366704,0.0738400464588,0.83886765305,0.00220159312132,0.000424716783247,0.0512260446733,0.0235501122466,35.11,14028.0,4.54,1813.0,95.83,60.35,24110.0,White (1%),0.83886765305,(1%),35%,60%,5%,96%,0.29,1.47X,"Clark County, Indiana","115,371","<strong>Total Population:</strong> 115,371<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.29<br>                                                <strong>Change in Diversity: </strong> 1.47X<br>",<strong>Percent Clinton:</strong> 35%<br>                                                      <strong>Percent Trump:</strong> 60%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
674,18,021,08,18021,Indiana,IN,est72015,"July 1, 2015","Clay County, Indiana",25571.0,160.0,71.0,98.0,11.0,335.0,257.0,932.0,26503.0,0.0351658302834,majority,13462.0,13041.0,0.0361095163335,0.0672617761867,1.86271606536,0.00369769460061,0.00603705240916,0.964834169717,0.00267894200657,0.00041504735313,0.0126400784817,0.00969701543222,20.48,2306.0,3.78,425.0,100.0,75.74,8528.0,White (1%),0.964834169717,(1%),20%,76%,4%,100%,0.07,1.86X,"Clay County, Indiana","26,503","<strong>Total Population:</strong> 26,503<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.07<br>                                                <strong>Change in Diversity: </strong> 1.86X<br>",<strong>Percent Clinton:</strong> 20%<br>                                                      <strong>Percent Trump:</strong> 76%<br>                                                      <strong>Percent 3rd Party:</strong> 4%<br>
675,18,023,04,18023,Indiana,IN,est72015,"July 1, 2015","Clinton County, Indiana",27021.0,176.0,56.0,74.0,5.0,4965.0,312.0,5588.0,32609.0,0.171363733938,majority,16483.0,16126.0,0.152428458978,0.289805031308,1.9012527795,0.00226931215309,0.00539728295869,0.828636266062,0.00171731730504,0.000153331902236,0.15225857892,0.0095679106995,23.7,2819.0,4.6,547.0,100.0,71.7,8530.0,White (1%),0.828636266062,(1%),24%,72%,5%,100%,0.29,1.90X,"Clinton County, Indiana","32,609","<strong>Total Population:</strong> 32,609<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.29<br>                                                <strong>Change in Diversity: </strong> 1.90X<br>",<strong>Percent Clinton:</strong> 24%<br>                                                      <strong>Percent Trump:</strong> 72%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
676,18,025,"08, 09",18025,Indiana,IN,est72015,"July 1, 2015","Crawford County, Indiana",10112.0,41.0,38.0,20.0,8.0,136.0,128.0,371.0,10483.0,0.0353906324525,majority,5170.0,5313.0,0.0372191297561,0.0681564217411,1.83122018671,0.00190785080607,0.00391109415244,0.964609367547,0.00362491653153,0.000763140322427,0.0129733854813,0.0122102451588,28.82,1323.0,5.55,255.0,100.0,65.63,3013.0,White (1%),0.964609367547,(1%),29%,66%,6%,100%,0.07,1.83X,"Crawford County, Indiana","10,483","<strong>Total Population:</strong> 10,483<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.07<br>                                                <strong>Change in Diversity: </strong> 1.83X<br>",<strong>Percent Clinton:</strong> 29%<br>                                                      <strong>Percent Trump:</strong> 66%<br>                                                      <strong>Percent 3rd Party:</strong> 6%<br>
677,18,027,08,18027,Indiana,IN,est72015,"July 1, 2015","Daviess County, Indiana",30404.0,377.0,78.0,223.0,7.0,1509.0,308.0,2502.0,32906.0,0.0760347656962,majority,16457.0,16449.0,0.0646515215002,0.143277838942,2.21615571633,0.00677687959643,0.0114568771653,0.923965234304,0.00237038837902,0.00021272716222,0.0458578982556,0.00935999513766,16.77,1800.0,3.64,391.0,100.0,79.59,8545.0,White (1%),0.923965234304,(1%),17%,80%,4%,100%,0.14,2.22X,"Daviess County, Indiana","32,906","<strong>Total Population:</strong> 32,906<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.14<br>                                                <strong>Change in Diversity: </strong> 2.22X<br>",<strong>Percent Clinton:</strong> 17%<br>                                                      <strong>Percent Trump:</strong> 80%<br>                                                      <strong>Percent 3rd Party:</strong> 4%<br>
678,18,029,06,18029,Indiana,IN,est72015,"July 1, 2015","Dearborn County, Indiana",47656.0,368.0,97.0,243.0,24.0,551.0,516.0,1799.0,49455.0,0.0363765038924,majority,24785.0,24670.0,0.043845629361,0.0694480070253,1.58392086138,0.0049135577798,0.00744110807805,0.963623496108,0.00196137903144,0.000485289657264,0.0111414417147,0.0104337276312,20.42,4883.0,3.84,917.0,100.0,75.74,18110.0,White (1%),0.963623496108,(1%),20%,76%,4%,100%,0.07,1.58X,"Dearborn County, Indiana","49,455","<strong>Total Population:</strong> 49,455<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.07<br>                                                <strong>Change in Diversity: </strong> 1.58X<br>",<strong>Percent Clinton:</strong> 20%<br>                                                      <strong>Percent Trump:</strong> 76%<br>                                                      <strong>Percent 3rd Party:</strong> 4%<br>
679,18,031,06,18031,Indiana,IN,est72015,"July 1, 2015","Decatur County, Indiana",25262.0,125.0,48.0,347.0,12.0,479.0,248.0,1259.0,26521.0,0.0474718147883,majority,13359.0,13162.0,0.035799447692,0.0906953592026,2.53342900658,0.0130839711926,0.00471324610686,0.952528185212,0.00180988650503,0.000452471626258,0.0180611590815,0.00935108027601,19.12,2121.0,4.38,486.0,100.0,76.5,8488.0,White (1%),0.952528185212,(1%),19%,76%,4%,100%,0.09,2.53X,"Decatur County, Indiana","26,521","<strong>Total Population:</strong> 26,521<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.09<br>                                                <strong>Change in Diversity: </strong> 2.53X<br>",<strong>Percent Clinton:</strong> 19%<br>                                                      <strong>Percent Trump:</strong> 76%<br>                                                      <strong>Percent 3rd Party:</strong> 4%<br>
680,18,033,03,18033,Indiana,IN,est72015,"July 1, 2015","DeKalb County, Indiana",40472.0,223.0,83.0,261.0,19.0,1086.0,445.0,2117.0,42589.0,0.0497076709949,majority,21347.0,21242.0,0.0600774892182,0.0937494754541,1.56047592325,0.00612834299937,0.00523609382704,0.950292329005,0.00194886003428,0.000446124586161,0.0254995421353,0.0104487074127,23.44,3941.0,4.88,821.0,100.0,71.68,12054.0,White (1%),0.950292329005,(1%),23%,72%,5%,100%,0.09,1.56X,"DeKalb County, Indiana","42,589","<strong>Total Population:</strong> 42,589<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.09<br>                                                <strong>Change in Diversity: </strong> 1.56X<br>",<strong>Percent Clinton:</strong> 23%<br>                                                      <strong>Percent Trump:</strong> 72%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
681,10,,00,18035,Delaware,DE,est72015,"July 1, 2015","Delaware County, Indiana",101815.0,8265.0,241.0,1508.0,65.0,2365.0,2593.0,15037.0,116852.0,0.128684147469,majority,60422.0,56430.0,0.180943866955,0.232511823624,1.28499422245,0.0129052134324,0.0707304966967,0.871315852531,0.0020624379557,0.000556259199671,0.0202392770342,0.02219046315,40.49,18100.0,5.33,2382.0,100.0,54.18,24217.0,White (1%),0.871315852531,(1%),40%,54%,5%,100%,0.23,1.28X,"Delaware County, Indiana","116,852","<strong>Total Population:</strong> 116,852<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.23<br>                                                <strong>Change in Diversity: </strong> 1.28X<br>",<strong>Percent Clinton:</strong> 40%<br>                                                      <strong>Percent Trump:</strong> 54%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
682,18,037,08,18037,Indiana,IN,est72015,"July 1, 2015","Dubois County, Indiana",38795.0,162.0,62.0,224.0,7.0,2905.0,306.0,3666.0,42461.0,0.0863380513883,majority,21449.0,21012.0,0.0755442539593,0.158824732079,2.10240652009,0.0052754292174,0.0038152657733,0.913661948612,0.0014601634441,0.000164857163044,0.0684157226631,0.00720661312734,27.06,5389.0,5.84,1163.0,100.0,67.1,13365.0,White (1%),0.913661948612,(1%),27%,67%,6%,100%,0.16,2.10X,"Dubois County, Indiana","42,461","<strong>Total Population:</strong> 42,461<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.16<br>                                                <strong>Change in Diversity: </strong> 2.10X<br>",<strong>Percent Clinton:</strong> 27%<br>                                                      <strong>Percent Trump:</strong> 67%<br>                                                      <strong>Percent 3rd Party:</strong> 6%<br>
683,18,039,02,18039,Indiana,IN,est72015,"July 1, 2015","Elkhart County, Indiana",153724.0,11907.0,413.0,2275.0,71.0,30294.0,4790.0,49750.0,203474.0,0.244502983182,majority,102855.0,100619.0,0.290349983555,0.400583960475,1.37965897422,0.0111807896832,0.0585185330804,0.755497016818,0.00202974335787,0.000348938930772,0.148883886885,0.0235410912451,31.7,20667.0,4.16,2710.0,100.0,64.14,41810.0,White (1%),0.755497016818,(1%),32%,64%,4%,100%,0.40,1.38X,"Elkhart County, Indiana","203,474","<strong>Total Population:</strong> 203,474<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.40<br>                                                <strong>Change in Diversity: </strong> 1.38X<br>",<strong>Percent Clinton:</strong> 32%<br>                                                      <strong>Percent Trump:</strong> 64%<br>                                                      <strong>Percent 3rd Party:</strong> 4%<br>
684,18,041,06,18041,Indiana,IN,est72015,"July 1, 2015","Fayette County, Indiana",22490.0,368.0,40.0,76.0,1.0,219.0,240.0,944.0,23434.0,0.0402833489801,majority,11853.0,11581.0,0.0608421575517,0.0775588171222,1.2747545492,0.00324315097721,0.015703678416,0.95971665102,0.00170692156695,4.26730391738e-05,0.00934539557907,0.0102415294017,23.54,2223.0,4.62,436.0,100.0,71.84,6783.0,White (1%),0.95971665102,(1%),24%,72%,5%,100%,0.08,1.27X,"Fayette County, Indiana","23,434","<strong>Total Population:</strong> 23,434<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.08<br>                                                <strong>Change in Diversity: </strong> 1.27X<br>",<strong>Percent Clinton:</strong> 24%<br>                                                      <strong>Percent Trump:</strong> 72%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
685,18,043,09,18043,Indiana,IN,est72015,"July 1, 2015","Floyd County, Indiana",67928.0,4108.0,161.0,831.0,21.0,2142.0,1587.0,8850.0,76778.0,0.115267394306,majority,39498.0,37280.0,0.135640462785,0.210950572025,1.55521861024,0.0108234129568,0.0535049102608,0.884732605694,0.00209695485686,0.000273515850895,0.0278986167913,0.020669983589,37.45,13939.0,4.99,1859.0,100.0,57.56,21427.0,White (1%),0.884732605694,(1%),37%,58%,5%,100%,0.21,1.56X,"Floyd County, Indiana","76,778","<strong>Total Population:</strong> 76,778<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.21<br>                                                <strong>Change in Diversity: </strong> 1.56X<br>",<strong>Percent Clinton:</strong> 37%<br>                                                      <strong>Percent Trump:</strong> 58%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
686,18,045,04,18045,Indiana,IN,est72015,"July 1, 2015","Fountain County, Indiana",15848.0,59.0,46.0,52.0,1.0,397.0,188.0,743.0,16591.0,0.0447833162558,majority,8323.0,8268.0,0.0372411276081,0.0862625247796,2.31632419102,0.00313422940148,0.00355614489784,0.955216683744,0.00277258754747,6.02736423362e-05,0.0239286360075,0.0113314447592,19.75,1476.0,4.51,337.0,100.0,75.74,5661.0,White (1%),0.955216683744,(1%),20%,76%,5%,100%,0.09,2.32X,"Fountain County, Indiana","16,591","<strong>Total Population:</strong> 16,591<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.09<br>                                                <strong>Change in Diversity: </strong> 2.32X<br>",<strong>Percent Clinton:</strong> 20%<br>                                                      <strong>Percent Trump:</strong> 76%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
687,18,047,06,18047,Indiana,IN,est72015,"July 1, 2015","Franklin County, Indiana",22218.0,78.0,38.0,136.0,2.0,214.0,186.0,654.0,22872.0,0.0285939139559,majority,11360.0,11512.0,0.0246132896028,0.0548626973044,2.2289867868,0.00594613501224,0.00341028331584,0.971406086044,0.00166142007695,8.74431619447e-05,0.00935641832809,0.00813221406086,17.9,1967.0,3.26,358.0,100.0,78.84,8665.0,White (1%),0.971406086044,(1%),18%,79%,3%,100%,0.05,2.23X,"Franklin County, Indiana","22,872","<strong>Total Population:</strong> 22,872<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.05<br>                                                <strong>Change in Diversity: </strong> 2.23X<br>",<strong>Percent Clinton:</strong> 18%<br>                                                      <strong>Percent Trump:</strong> 79%<br>                                                      <strong>Percent 3rd Party:</strong> 3%<br>
688,18,049,02,18049,Indiana,IN,est72015,"July 1, 2015","Fulton County, Indiana",18696.0,146.0,77.0,117.0,5.0,1004.0,270.0,1619.0,20315.0,0.079694806793,majority,10181.0,10134.0,0.0882141934855,0.147857324868,1.676117176,0.00575929116416,0.0071868077775,0.920305193207,0.00379030273197,0.000246123554024,0.049421609648,0.0132906719173,24.24,1960.0,1.42,115.0,100.0,74.34,6010.0,White (1%),0.920305193207,(1%),24%,74%,1%,100%,0.15,1.68X,"Fulton County, Indiana","20,315","<strong>Total Population:</strong> 20,315<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.15<br>                                                <strong>Change in Diversity: </strong> 1.68X<br>",<strong>Percent Clinton:</strong> 24%<br>                                                      <strong>Percent Trump:</strong> 74%<br>                                                      <strong>Percent 3rd Party:</strong> 1%<br>
689,18,051,08,18051,Indiana,IN,est72015,"July 1, 2015","Gibson County, Indiana",31705.0,702.0,69.0,189.0,2.0,498.0,610.0,2070.0,33775.0,0.0612879348631,majority,16915.0,16860.0,0.0761755133596,0.115309591106,1.51373566151,0.00559585492228,0.020784603997,0.938712065137,0.0020429311621,5.9215396003e-05,0.0147446336047,0.0180606957809,24.04,3720.0,4.35,673.0,100.0,71.61,11079.0,White (1%),0.938712065137,(1%),24%,72%,4%,100%,0.12,1.51X,"Gibson County, Indiana","33,775","<strong>Total Population:</strong> 33,775<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.12<br>                                                <strong>Change in Diversity: </strong> 1.51X<br>",<strong>Percent Clinton:</strong> 24%<br>                                                      <strong>Percent Trump:</strong> 72%<br>                                                      <strong>Percent 3rd Party:</strong> 4%<br>
690,18,053,05,18053,Indiana,IN,est72015,"July 1, 2015","Grant County, Indiana",58011.0,4749.0,231.0,570.0,16.0,2742.0,1660.0,9968.0,67979.0,0.146633519175,majority,35500.0,32479.0,0.21523385439,0.262045644954,1.21749269276,0.00838494240869,0.0698598096471,0.853366480825,0.00339810823931,0.000235366804454,0.0403359861134,0.0244193059621,27.85,7029.0,4.76,1201.0,100.0,67.39,17009.0,White (1%),0.853366480825,(1%),28%,67%,5%,100%,0.26,1.22X,"Grant County, Indiana","67,979","<strong>Total Population:</strong> 67,979<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.26<br>                                                <strong>Change in Diversity: </strong> 1.22X<br>",<strong>Percent Clinton:</strong> 28%<br>                                                      <strong>Percent Trump:</strong> 67%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
691,18,055,08,18055,Indiana,IN,est72015,"July 1, 2015","Greene County, Indiana",31340.0,99.0,111.0,119.0,8.0,425.0,339.0,1101.0,32441.0,0.0339385345705,majority,16228.0,16213.0,0.0362852554245,0.0649396453031,1.78969789639,0.00366819765112,0.00305169384421,0.96606146543,0.00342159612836,0.000246601522764,0.0131007058969,0.0104497395271,21.28,2929.0,4.06,559.0,100.0,74.66,10275.0,White (1%),0.96606146543,(1%),21%,75%,4%,100%,0.06,1.79X,"Greene County, Indiana","32,441","<strong>Total Population:</strong> 32,441<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.06<br>                                                <strong>Change in Diversity: </strong> 1.79X<br>",<strong>Percent Clinton:</strong> 21%<br>                                                      <strong>Percent Trump:</strong> 75%<br>                                                      <strong>Percent 3rd Party:</strong> 4%<br>
692,18,057,05,18057,Indiana,IN,est72015,"July 1, 2015","Hamilton County, Indiana",261374.0,12244.0,467.0,18116.0,109.0,11602.0,5785.0,48323.0,309697.0,0.156033154987,majority,158272.0,151425.0,0.1251707763,0.279008128264,2.2290197162,0.0584958846873,0.0395354168752,0.843966845013,0.00150792548846,0.000351956912724,0.0374624229489,0.0186795480744,37.24,57214.0,5.94,9117.0,100.0,56.82,87299.0,White (1%),0.843966845013,(1%),37%,57%,6%,100%,0.28,2.23X,"Hamilton County, Indiana","309,697","<strong>Total Population:</strong> 309,697<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.28<br>                                                <strong>Change in Diversity: </strong> 2.23X<br>",<strong>Percent Clinton:</strong> 37%<br>                                                      <strong>Percent Trump:</strong> 57%<br>                                                      <strong>Percent 3rd Party:</strong> 6%<br>
693,18,059,06,18059,Indiana,IN,est72015,"July 1, 2015","Hancock County, Indiana",67537.0,1770.0,143.0,616.0,23.0,1481.0,950.0,4983.0,72520.0,0.0687120794264,majority,36985.0,35535.0,0.0429525743399,0.129495968743,3.01485931246,0.00849420849421,0.0244070601213,0.931287920574,0.00197186982901,0.000317153888582,0.0204219525648,0.0130998345284,24.71,8901.0,5.76,2076.0,100.0,69.53,25050.0,White (1%),0.931287920574,(1%),25%,70%,6%,100%,0.13,3.01X,"Hancock County, Indiana","72,520","<strong>Total Population:</strong> 72,520<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.13<br>                                                <strong>Change in Diversity: </strong> 3.01X<br>",<strong>Percent Clinton:</strong> 25%<br>                                                      <strong>Percent Trump:</strong> 70%<br>                                                      <strong>Percent 3rd Party:</strong> 6%<br>
694,18,061,09,18061,Indiana,IN,est72015,"July 1, 2015","Harrison County, Indiana",37893.0,233.0,97.0,165.0,13.0,715.0,462.0,1685.0,39578.0,0.0425741573601,majority,19715.0,19863.0,0.0452316190946,0.0805636520044,1.78113571031,0.0041689827682,0.00588710899995,0.95742584264,0.00245085653646,0.00032846530901,0.0180655919956,0.011673151751,25.78,4776.0,4.09,759.0,100.0,70.13,12993.0,White (1%),0.95742584264,(1%),26%,70%,4%,100%,0.08,1.78X,"Harrison County, Indiana","39,578","<strong>Total Population:</strong> 39,578<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.08<br>                                                <strong>Change in Diversity: </strong> 1.78X<br>",<strong>Percent Clinton:</strong> 26%<br>                                                      <strong>Percent Trump:</strong> 70%<br>                                                      <strong>Percent 3rd Party:</strong> 4%<br>
695,18,063,04,18063,Indiana,IN,est72015,"July 1, 2015","Hendricks County, Indiana",135877.0,9579.0,283.0,3993.0,61.0,5622.0,2777.0,22315.0,158192.0,0.141062759179,majority,79377.0,78815.0,0.0741636580187,0.254246830792,3.42818622468,0.0252414787094,0.0605529988874,0.858937240821,0.00178896530798,0.000385607363204,0.0355390917366,0.0175546171741,30.02,22595.0,5.77,4337.0,100.0,64.21,48326.0,White (1%),0.858937240821,(1%),30%,64%,6%,100%,0.25,3.43X,"Hendricks County, Indiana","158,192","<strong>Total Population:</strong> 158,192<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.25<br>                                                <strong>Change in Diversity: </strong> 3.43X<br>",<strong>Percent Clinton:</strong> 30%<br>                                                      <strong>Percent Trump:</strong> 64%<br>                                                      <strong>Percent 3rd Party:</strong> 6%<br>
696,18,065,06,18065,Indiana,IN,est72015,"July 1, 2015","Henry County, Indiana",45941.0,1293.0,66.0,201.0,6.0,798.0,680.0,3044.0,48985.0,0.0621414718791,majority,23549.0,25436.0,0.0487059716783,0.117799206425,2.418578305,0.00410329692763,0.0263958354598,0.937858528121,0.00134735122997,0.000122486475452,0.0162907012351,0.0138818005512,25.52,5124.0,5.26,1056.0,100.0,69.22,13895.0,White (1%),0.937858528121,(1%),26%,69%,5%,100%,0.12,2.42X,"Henry County, Indiana","48,985","<strong>Total Population:</strong> 48,985<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.12<br>                                                <strong>Change in Diversity: </strong> 2.42X<br>",<strong>Percent Clinton:</strong> 26%<br>                                                      <strong>Percent Trump:</strong> 69%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
697,18,067,"04, 05",18067,Indiana,IN,est72015,"July 1, 2015","Howard County, Indiana",70839.0,5861.0,255.0,901.0,15.0,2504.0,2181.0,11717.0,82556.0,0.141927903484,majority,42633.0,39923.0,0.204133489576,0.25395215608,1.24404945317,0.0109138039634,0.0709942342168,0.858072096516,0.00308881244246,0.000181694849557,0.030330926886,0.0264184311255,30.51,11215.0,5.08,1864.0,100.0,64.41,23675.0,White (1%),0.858072096516,(1%),31%,64%,5%,100%,0.25,1.24X,"Howard County, Indiana","82,556","<strong>Total Population:</strong> 82,556<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.25<br>                                                <strong>Change in Diversity: </strong> 1.24X<br>",<strong>Percent Clinton:</strong> 31%<br>                                                      <strong>Percent Trump:</strong> 64%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
698,18,069,03,18069,Indiana,IN,est72015,"July 1, 2015","Huntington County, Indiana",34856.0,227.0,143.0,220.0,7.0,770.0,407.0,1774.0,36630.0,0.0484302484302,majority,18595.0,18035.0,0.0461401060605,0.0919496595567,1.99283589501,0.00600600600601,0.00619710619711,0.95156975157,0.0039039039039,0.0001911001911,0.021021021021,0.0111111111111,21.95,3506.0,5.13,819.0,100.0,72.92,11649.0,White (1%),0.95156975157,(1%),22%,73%,5%,100%,0.09,1.99X,"Huntington County, Indiana","36,630","<strong>Total Population:</strong> 36,630<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.09<br>                                                <strong>Change in Diversity: </strong> 1.99X<br>",<strong>Percent Clinton:</strong> 22%<br>                                                      <strong>Percent Trump:</strong> 73%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
699,18,071,09,18071,Indiana,IN,est72015,"July 1, 2015","Jackson County, Indiana",39469.0,401.0,94.0,795.0,26.0,2724.0,560.0,4600.0,44069.0,0.104381764959,majority,22064.0,22005.0,0.0924354371569,0.190370969324,2.05950201762,0.0180398919876,0.0090993669019,0.895618235041,0.00213301867526,0.000589983888901,0.0618121582064,0.0127073452994,21.92,3843.0,4.75,832.0,100.0,73.33,12857.0,White (1%),0.895618235041,(1%),22%,73%,5%,100%,0.19,2.06X,"Jackson County, Indiana","44,069","<strong>Total Population:</strong> 44,069<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.19<br>                                                <strong>Change in Diversity: </strong> 2.06X<br>",<strong>Percent Clinton:</strong> 22%<br>                                                      <strong>Percent Trump:</strong> 73%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
700,18,073,04,18073,Indiana,IN,est72015,"July 1, 2015","Jasper County, Indiana",30637.0,278.0,66.0,142.0,12.0,1965.0,370.0,2833.0,33470.0,0.0846429638482,majority,16796.0,16674.0,0.071847583559,0.155997876428,2.17123344587,0.0042426053182,0.00830594562295,0.915357036152,0.00197191514789,0.00035853002689,0.0587092919032,0.0110546758291,24.97,3329.0,4.65,620.0,100.0,70.38,9382.0,White (1%),0.915357036152,(1%),25%,70%,5%,100%,0.16,2.17X,"Jasper County, Indiana","33,470","<strong>Total Population:</strong> 33,470<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.16<br>                                                <strong>Change in Diversity: </strong> 2.17X<br>",<strong>Percent Clinton:</strong> 25%<br>                                                      <strong>Percent Trump:</strong> 70%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
701,18,075,03,18075,Indiana,IN,est72015,"July 1, 2015","Jay County, Indiana",20087.0,97.0,31.0,90.0,1.0,624.0,191.0,1034.0,21121.0,0.0489560153402,majority,10721.0,10400.0,0.0581949598666,0.0927843624357,1.59437110445,0.00426116187681,0.00459258557833,0.95104398466,0.00146773353534,4.73462430756e-05,0.0295440556792,0.00904313242744,23.73,1889.0,4.72,376.0,100.0,71.55,5697.0,White (1%),0.95104398466,(1%),24%,72%,5%,100%,0.09,1.59X,"Jay County, Indiana","21,121","<strong>Total Population:</strong> 21,121<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.09<br>                                                <strong>Change in Diversity: </strong> 1.59X<br>",<strong>Percent Clinton:</strong> 24%<br>                                                      <strong>Percent Trump:</strong> 72%<br>                                                      <strong>Percent 3rd Party:</strong> 5%<br>
702,18,077,06,18077,Indiana,IN,est72015,"July 1, 2015","Jefferson County, Indiana",30198.0,631.0,69.0,252.0,5.0,805.0,456.0,2218.0,32416.0,0.0684230009872,majority,16853.0,15563.0,0.0819130481914,0.12957491006,1.58185921438,0.00777393879566,0.0194656959526,0.931576999013,0.00212857847976,0.000154244817374,0.0248334155972,0.0140671273445,32.13,4325.0,4.44,598.0,100.0,63.43,8538.0,White (1%),0.931576999013,(1%),32%,63%,4%,100%,0.13,1.58X,"Jefferson County, Indiana","32,416","<strong>Total Population:</strong> 32,416<br>                                                <strong>Majority:</strong> White (1%)<br>                                                <strong>Diversity Index:</strong> 0.13<br>                                                <strong>Change in Diversity: </strong> 1.58X<br>",<strong>Percent Clinton:</strong> 32%<br>                                                      <strong>Percent Trump:</strong> 63%<br>                                                      <strong>Percent 3rd Party:</strong> 4%<br>
